cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
1,1000,0,0,1.0,1.0
101,911,4847,0,0.485915,0.442669
201,925,5363,0,0.49617,0.458957
301,924,5713,0,0.509426,0.47071
401,880,5957,0,0.522944,0.460191
501,870,5896,0,0.515839,0.44878
601,854,6197,0,0.508346,0.434127
701,834,6196,0,0.500255,0.417212
801,849,6309,0,0.523757,0.44467
901,855,6416,0,0.477431,0.408204
1001,850,6347,0,0.506735,0.430724
1101,855,6524,0,0.516462,0.441575
1201,779,6565,0,0.493196,0.3842
1301,820,6567,0,0.503929,0.413222
1401,803,6565,0,0.503409,0.404237
1501,818,6572,0,0.500323,0.409264
1601,775,6609,0,0.487673,0.377946
1701,809,6551,0,0.51427,0.416045
1801,842,6881,0,0.494402,0.416287
1901,750,6651,0,0.480353,0.360265
2001,771,6546,0,0.508607,0.392136
2101,793,6754,0,0.499341,0.395977
2201,777,6677,0,0.500825,0.389141
2301,783,6772,0,0.516855,0.404697
2401,760,7004,0,0.511694,0.388888
2501,791,6824,0,0.489415,0.387127
2601,780,6817,0,0.505723,0.394464
2701,754,6767,0,0.497964,0.375465
2801,796,6835,0,0.493653,0.392948
2901,786,6973,0,0.496444,0.390205
3001,799,6895,0,0.469028,0.374754
3101,766,6852,0,0.539156,0.412993
3201,770,6853,0,0.512165,0.394367
3301,763,6927,0,0.500974,0.382243
3401,766,7002,0,0.501878,0.384438
3501,772,6935,0,0.501621,0.387251
3601,770,6954,0,0.476942,0.367245
3701,766,6853,0,0.476762,0.3652
3801,773,7041,0,0.48248,0.372957
3901,750,6882,0,0.483462,0.362596
4001,801,6982,0,0.483694,0.387439
4101,812,7141,0,0.497848,0.404253
4201,746,7009,0,0.508269,0.379169
4301,782,7024,0,0.496937,0.388605
4401,693,6869,0,0.489761,0.339404
4501,761,6895,0,0.488172,0.371499
4601,757,6943,0,0.50577,0.382868
4701,716,6908,0,0.505216,0.361735
4801,739,6926,0,0.508859,0.376047
4901,719,6922,0,0.491,0.353029
5001,701,6855,0,0.504824,0.353882
5101,726,7023,0,0.493609,0.35836
5201,771,6891,0,0.53957,0.416008
5301,712,6824,0,0.51432,0.366196
5401,723,6871,0,0.517076,0.373846
5501,706,6891,0,0.52465,0.370403
5601,715,6910,0,0.541105,0.38689
5701,700,6794,0,0.513164,0.359215
5801,699,6732,0,0.496786,0.347253
5901,699,6753,0,0.514554,0.359674
6001,707,6855,0,0.521481,0.368687
6101,695,6896,0,0.506708,0.352162
6201,674,6850,0,0.483687,0.326005
6301,718,6879,0,0.499584,0.358702
6401,691,6924,0,0.509667,0.35218
6501,713,6903,0,0.509456,0.363242
6601,742,6800,0,0.502997,0.373224
6701,722,6846,0,0.487802,0.352193
6801,715,6850,0,0.514098,0.36758
6901,690,6866,0,0.504314,0.347977
7001,715,7041,0,0.512463,0.366411
7101,667,6726,0,0.508597,0.339234
7201,717,6951,0,0.510357,0.365926
7301,706,6884,0,0.498646,0.352044
7401,680,6867,0,0.491239,0.334043
7501,698,6715,0,0.493915,0.344753
7601,707,6790,0,0.498423,0.352385
7701,675,6830,0,0.491569,0.331809
7801,698,6997,0,0.526597,0.367565
7901,676,6785,0,0.502258,0.339526
8001,699,6848,0,0.51416,0.359398
8101,679,6814,0,0.51061,0.346704
8201,648,6792,0,0.481359,0.311921
8301,668,6876,0,0.496188,0.331454
8401,685,6895,0,0.502389,0.344136
8501,699,6787,0,0.514199,0.359425
8601,667,6887,0,0.517596,0.345237
8701,669,6845,0,0.500327,0.334719
8801,675,6801,0,0.471536,0.318287
8901,728,6995,0,0.485275,0.35328
9001,679,6965,0,0.491475,0.333712
9101,639,6730,0,0.497105,0.31765
9201,721,6891,0,0.491265,0.354202
9301,646,6775,0,0.506616,0.327274
9401,641,6763,0,0.504751,0.323545
9501,658,6821,0,0.484639,0.318892
9601,623,6719,0,0.497029,0.309649
9701,662,6802,0,0.516619,0.342002
9801,671,6681,0,0.511573,0.343266
9901,622,6643,0,0.498749,0.310222
10001,653,6752,0,0.548259,0.358013
10101,673,6852,0,0.508111,0.341959
10201,631,6966,0,0.518982,0.327478
10301,659,6887,0,0.498487,0.328503
10401,639,6895,0,0.477237,0.304954
10501,659,6914,0,0.516882,0.340625
10601,645,6834,0,0.48944,0.315689
10701,635,6907,0,0.501919,0.318718
10801,658,7092,0,0.502222,0.330462
10901,683,7038,0,0.486602,0.332349
11001,666,7068,0,0.491375,0.327256
11101,640,6861,0,0.481915,0.308426
11201,611,6996,0,0.489654,0.299178
11301,630,6912,0,0.511734,0.322392
11401,641,6973,0,0.487221,0.312308
11501,632,6783,0,0.486427,0.307422
11601,634,6994,0,0.520739,0.330149
11701,660,6877,0,0.506221,0.334106
11801,659,7014,0,0.51645,0.34034
11901,628,6924,0,0.512599,0.321912
12001,630,6886,0,0.536999,0.338309
12101,637,7073,0,0.507538,0.323302
12201,617,6905,0,0.503096,0.31041
12301,639,6888,0,0.496052,0.316977
12401,647,6949,0,0.493638,0.319384
12501,623,6898,0,0.536013,0.333936
12601,634,7145,0,0.512494,0.324921
12701,642,7060,0,0.5185,0.332877
12801,620,6954,0,0.519138,0.321866
12901,628,6936,0,0.499302,0.313562
13001,631,7002,0,0.504478,0.318325
13101,615,7014,0,0.506376,0.311421
13201,628,6886,0,0.519688,0.326364
13301,602,6865,0,0.511248,0.307772
13401,580,6885,0,0.52255,0.303079
13501,641,7019,0,0.523628,0.335646
13601,629,6948,0,0.501062,0.315168
13701,584,6832,0,0.493019,0.287923
13801,632,6782,0,0.486601,0.307532
13901,595,6819,0,0.495656,0.294915
14001,569,6785,0,0.489233,0.278373
14101,595,6885,0,0.501658,0.298487
14201,602,6832,0,0.492924,0.29674
14301,624,6820,0,0.483443,0.301669
14401,584,6850,0,0.511055,0.298456
14501,605,6858,0,0.513217,0.310496
14601,598,6868,0,0.508198,0.303902
14701,614,7002,0,0.504743,0.309912
14801,612,6891,0,0.504107,0.308513
14901,585,6877,0,0.502446,0.293931
15001,585,6854,0,0.493607,0.28876
15101,591,6834,0,0.510378,0.301633
15201,608,6916,0,0.495731,0.301404
15301,588,6875,0,0.501952,0.295148
15401,594,6919,0,0.490579,0.291404
15501,606,6880,0,0.504795,0.305906
15601,589,6974,0,0.507925,0.299168
15701,575,6917,0,0.517832,0.297753
15801,598,6959,0,0.483175,0.288939
15901,627,6807,0,0.51499,0.322899
16001,573,6918,0,0.503257,0.288366
16101,611,6769,0,0.514064,0.314093
16201,569,6666,0,0.503719,0.286616
16301,568,6862,0,0.50232,0.285317
16401,614,6980,0,0.476762,0.292732
16501,593,6827,0,0.476783,0.282732
16601,604,6784,0,0.495889,0.299517
16701,564,6805,0,0.468645,0.264316
16801,581,6859,0,0.528003,0.30677
16901,562,6744,0,0.498149,0.27996
17001,574,6806,0,0.508638,0.291958
17101,557,6881,0,0.491061,0.273521
17201,583,6719,0,0.505956,0.294972
17301,557,6800,0,0.552178,0.307563
17401,549,6931,0,0.50085,0.274967
17501,544,6756,0,0.522257,0.284108
17601,554,6857,0,0.497356,0.275535
17701,536,6759,0,0.506183,0.271314
17801,545,6775,0,0.497064,0.2709
17901,553,6815,0,0.514607,0.284578
18001,540,6860,0,0.488923,0.264019
18101,564,6783,0,0.50294,0.283658
18201,547,6805,0,0.500034,0.273518
18301,551,6863,0,0.519574,0.286285
18401,546,6804,0,0.508504,0.277643
18501,512,6725,0,0.500736,0.256377
18601,551,6837,0,0.494244,0.272328
18701,499,6653,0,0.503036,0.251015
18801,545,6841,0,0.496027,0.270335
18901,540,6875,0,0.505114,0.272762
19001,518,6779,0,0.519439,0.26907
19101,501,6926,0,0.481445,0.241204
19201,522,6896,0,0.522223,0.2726
19301,518,6812,0,0.499861,0.258928
19401,549,6927,0,0.490011,0.269016
19501,503,6716,0,0.498382,0.250686
19601,511,6888,0,0.500511,0.255761
19701,508,6754,0,0.496302,0.252122
19801,498,6753,0,0.519124,0.258524
19901,515,6898,0,0.476478,0.245386
20001,503,6883,0,0.521162,0.262145
20101,520,6882,0,0.50973,0.265059
20201,490,6847,0,0.51482,0.252262
20301,473,6769,0,0.482349,0.228151
20401,514,6855,0,0.483692,0.248618
20501,472,6699,0,0.512532,0.241915
20601,495,6723,0,0.480287,0.237742
20701,507,6770,0,0.501672,0.254348
20801,508,6803,0,0.512458,0.260329
20901,492,6880,0,0.501317,0.246648
21001,512,6874,0,0.503537,0.257811
21101,509,6969,0,0.506635,0.257877
21201,497,6842,0,0.490511,0.243784
21301,499,6963,0,0.491091,0.245054
21401,486,6859,0,0.502065,0.244004
21501,494,6874,0,0.482006,0.238111
21601,489,6938,0,0.48292,0.236148
21701,469,6922,0,0.499741,0.234379
21801,480,6799,0,0.498093,0.239085
21901,489,6867,0,0.502456,0.245701
22001,503,6839,0,0.517495,0.2603
22101,500,6761,0,0.508812,0.254406
22201,485,6749,0,0.52565,0.25494
22301,480,6758,0,0.476286,0.228617
22401,451,6790,0,0.494713,0.223115
22501,477,6786,0,0.496811,0.236979
22601,471,6788,0,0.490347,0.230953
22701,490,6806,0,0.501845,0.245904
22801,476,6862,0,0.493101,0.234716
22901,495,6808,0,0.507506,0.251216
23001,479,6806,0,0.497643,0.238371
23101,468,6851,0,0.488876,0.228794
23201,471,6805,0,0.509235,0.23985
23301,468,6843,0,0.50916,0.238287
23401,460,6785,0,0.490606,0.225679
23501,471,6711,0,0.523269,0.24646
23601,453,6788,0,0.496032,0.224703
23701,469,6775,0,0.50438,0.236554
23801,469,6766,0,0.486222,0.228038
23901,471,6791,0,0.477675,0.224985
24001,458,6722,0,0.479065,0.219412
24101,450,6759,0,0.513655,0.231145
24201,447,6837,0,0.477321,0.213363
24301,447,6826,0,0.476964,0.213203
24401,434,6652,0,0.491,0.213094
24501,426,6811,0,0.521194,0.222028
24601,448,7005,0,0.52693,0.236064
24701,453,6837,0,0.507653,0.229967
24801,414,6793,0,0.467564,0.193571
24901,424,6805,0,0.518224,0.219727
25001,448,6761,0,0.519608,0.232784
25101,426,6808,0,0.485025,0.206621
25201,440,6907,0,0.498879,0.219507
25301,425,6765,0,0.521717,0.22173
25401,434,6874,0,0.496446,0.215457
25501,425,6895,0,0.485465,0.206323
25601,413,6826,0,0.499727,0.206387
25701,438,6900,0,0.483609,0.211821
25801,433,6930,0,0.536899,0.232477
25901,434,6880,0,0.519558,0.225488
26001,379,6799,0,0.483014,0.183062
26101,407,6882,0,0.501863,0.204258
26201,413,6799,0,0.501165,0.206981
26301,418,6778,0,0.482136,0.201533
26401,405,6766,0,0.511293,0.207074
26501,384,6757,0,0.503874,0.193488
26601,399,6750,0,0.505746,0.201793
26701,399,6847,0,0.48503,0.193527
26801,406,6781,0,0.504183,0.204698
26901,389,6668,0,0.501643,0.195139
27001,392,6836,0,0.48523,0.19021
27101,400,6800,0,0.509355,0.203742
27201,392,6831,0,0.488924,0.191658
27301,397,6841,0,0.48851,0.193938
27401,390,6772,0,0.474886,0.185205
27501,401,6758,0,0.497849,0.199637
27601,408,6827,0,0.499331,0.203727
27701,394,6817,0,0.525063,0.206875
27801,378,6759,0,0.504594,0.190737
27901,407,6776,0,0.492124,0.200295
28001,409,6843,0,0.494813,0.202378
28101,376,6824,0,0.534734,0.20106
28201,390,6824,0,0.483818,0.188689
28301,397,6824,0,0.501256,0.198998
28401,385,6793,0,0.510764,0.196644
28501,381,6753,0,0.501932,0.191236
28601,405,6748,0,0.488657,0.197906
28701,409,6907,0,0.504082,0.20617
28801,400,6790,0,0.482014,0.192806
28901,369,6705,0,0.509276,0.187923
29001,386,6757,0,0.514234,0.198494
29101,371,6767,0,0.475557,0.176432
29201,409,6859,0,0.499819,0.204426
29301,377,6725,0,0.506163,0.190823
29401,376,6806,0,0.486569,0.18295
29501,382,6879,0,0.500934,0.191357
29601,398,6848,0,0.482985,0.192228
29701,379,6684,0,0.520399,0.197231
29801,371,6825,0,0.496407,0.184167
29901,357,6776,0,0.474829,0.169514
30001,362,6769,0,0.506321,0.183288
30101,346,6725,0,0.516312,0.178644
30201,359,6733,0,0.501302,0.179967
30301,380,6872,0,0.4555,0.17309
30401,358,6960,0,0.49212,0.176179
30501,356,6811,0,0.537398,0.191314
30601,370,6955,0,0.475901,0.176083
30701,360,6796,0,0.492377,0.177256
30801,361,6704,0,0.492463,0.177779
30901,359,6749,0,0.486911,0.174801
31001,362,6809,0,0.515933,0.186768
31101,351,6878,0,0.479063,0.168151
31201,369,6879,0,0.488223,0.180154
31301,347,6837,0,0.499632,0.173372
31401,350,6838,0,0.521826,0.182639
31501,359,6792,0,0.508932,0.182707
31601,358,6812,0,0.478578,0.171331
31701,338,6736,0,0.491617,0.166167
31801,351,6780,0,0.464067,0.162888
31901,331,6770,0,0.491433,0.162664
32001,335,6730,0,0.542502,0.181738
32101,328,6817,0,0.489671,0.160612
32201,335,6803,0,0.492599,0.165021
32301,339,6731,0,0.497154,0.168535
32401,328,6707,0,0.484555,0.158934
32501,336,6798,0,0.519765,0.174641
32601,324,6886,0,0.462013,0.149692
