cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
1,1000,0,0,1.0,1.0
101,852,3972,0,0.495302,0.421997
201,816,4394,0,0.51313,0.418714
301,814,4441,0,0.510009,0.415148
401,779,4511,0,0.504417,0.392941
501,776,4654,0,0.507347,0.393702
601,733,4799,0,0.498851,0.365658
701,758,4874,0,0.498235,0.377662
801,768,4807,0,0.503189,0.386449
901,752,4874,0,0.494397,0.371786
1001,747,4916,0,0.524618,0.391889
1101,718,4901,0,0.51786,0.371824
1201,706,4932,0,0.511883,0.361389
1301,748,4967,0,0.510631,0.381952
1401,713,4934,0,0.495079,0.352991
1501,744,4905,0,0.48506,0.360885
1601,685,4865,0,0.509926,0.349299
1701,696,4892,0,0.494959,0.344491
1801,707,4837,0,0.512089,0.362047
1901,732,5115,0,0.51973,0.380442
2001,729,4980,0,0.481448,0.350975
2101,693,4871,0,0.514818,0.356769
2201,714,5021,0,0.499063,0.356331
2301,716,4900,0,0.497695,0.356349
2401,717,4983,0,0.511824,0.366978
2501,719,4981,0,0.516541,0.371393
2601,672,5021,0,0.499515,0.335674
2701,662,5007,0,0.488682,0.323507
2801,658,4918,0,0.502176,0.330432
2901,658,4928,0,0.510319,0.33579
3001,699,5109,0,0.478883,0.334739
3101,648,4895,0,0.502816,0.325825
3201,738,5030,0,0.511556,0.377528
3301,704,5178,1,0.515208,0.362706
3401,721,5116,0,0.501294,0.361433
3501,687,5130,0,0.51059,0.350776
3601,655,5007,0,0.494771,0.324075
3701,705,5044,0,0.49111,0.346233
3801,715,5124,0,0.508388,0.363498
3901,702,5066,0,0.486197,0.34131
4001,688,5016,0,0.508007,0.349509
4101,676,5054,0,0.489394,0.33083
4201,693,5119,0,0.498455,0.345429
4301,663,4979,0,0.510529,0.338481
4401,675,4996,0,0.509315,0.343788
4501,634,4959,0,0.50212,0.318344
4601,672,4991,0,0.502136,0.337436
4701,697,4976,0,0.508307,0.35429
4801,701,5047,0,0.498064,0.349143
4901,675,5046,0,0.522146,0.352449
5001,649,5032,0,0.495814,0.321783
5101,703,4992,0,0.515982,0.362736
5201,636,4974,0,0.491529,0.312613
5301,654,4827,0,0.51327,0.335679
5401,625,4856,0,0.499942,0.312464
5501,671,4951,0,0.496568,0.333197
5601,665,5005,0,0.497769,0.331016
5701,660,4916,0,0.515997,0.340558
5801,646,4902,0,0.499796,0.322868
5901,689,4966,0,0.495795,0.341603
6001,656,4961,0,0.523561,0.343456
6101,620,4853,0,0.490473,0.304093
6201,655,4919,0,0.529266,0.346669
6301,669,4939,0,0.522281,0.349406
6401,638,4899,0,0.498544,0.318071
6501,632,4940,0,0.496156,0.31357
6601,670,4888,0,0.496234,0.332477
6701,653,4966,0,0.485575,0.317081
6801,658,5087,0,0.50806,0.334303
6901,625,4972,0,0.482782,0.301739
7001,663,5063,0,0.495049,0.328217
7101,641,5023,0,0.47999,0.307674
7201,636,4954,0,0.506519,0.322146
7301,642,4937,0,0.500862,0.321554
7401,635,4910,0,0.540205,0.34303
7501,598,4845,0,0.521606,0.31192
7601,635,4990,0,0.503331,0.319615
7701,652,4986,0,0.490675,0.31992
7801,670,5103,0,0.48951,0.327972
7901,633,5008,0,0.505995,0.320295
8001,630,4900,0,0.48291,0.304233
8101,611,4888,0,0.509168,0.311102
8201,630,5020,0,0.53272,0.335614
8301,623,4929,0,0.503773,0.31385
8401,609,4906,0,0.505847,0.308061
8501,634,4873,0,0.512832,0.325135
8601,591,4966,0,0.494106,0.292017
8701,623,4947,0,0.500735,0.311958
8801,623,4933,0,0.497745,0.310095
8901,596,4824,0,0.4947,0.294841
9001,632,5017,0,0.539985,0.34127
9101,661,4968,0,0.500597,0.330895
9201,604,4893,0,0.523114,0.315961
9301,647,4971,0,0.521825,0.337621
9401,632,5201,0,0.505956,0.319764
9501,639,4996,0,0.499881,0.319424
9601,571,5009,0,0.520629,0.297279
9701,550,4964,1,0.50002,0.275011
9801,622,5061,0,0.504387,0.313729
9901,611,4970,0,0.505372,0.308782
10001,618,5038,0,0.507736,0.313781
10101,611,5090,0,0.50631,0.309355
10201,604,4969,0,0.526973,0.318291
10301,608,5013,0,0.514094,0.312569
10401,598,4959,0,0.492441,0.294479
10501,606,5017,0,0.511683,0.31008
10601,597,4911,0,0.531733,0.317445
10701,595,5096,0,0.469851,0.279562
10801,587,4996,0,0.501144,0.294171
10901,594,4886,0,0.519404,0.308526
11001,592,4900,0,0.484677,0.286929
11101,616,4984,0,0.516645,0.318253
11201,621,4997,0,0.506301,0.314413
11301,602,5147,0,0.490133,0.29506
11401,581,5084,0,0.506931,0.294527
11501,567,4969,0,0.492181,0.279066
11601,572,4921,0,0.503641,0.288082
11701,572,5001,0,0.532643,0.304672
11801,576,4887,0,0.530692,0.305679
11901,572,4906,0,0.487205,0.278681
12001,593,4907,0,0.518121,0.307246
12101,589,4922,0,0.530476,0.31245
12201,599,4944,0,0.498625,0.298676
12301,601,4915,0,0.500702,0.300922
12401,593,5106,0,0.498039,0.295337
12501,595,4935,0,0.489375,0.291178
12601,578,4838,0,0.495404,0.286344
12701,580,4855,0,0.47204,0.273783
12801,581,4923,0,0.483164,0.280718
12901,568,4935,0,0.495192,0.281269
13001,593,5021,0,0.53356,0.316401
13101,588,4868,0,0.500178,0.294105
13201,618,4909,0,0.500165,0.309102
13301,550,4864,0,0.506861,0.278774
13401,578,4896,0,0.489677,0.283033
13501,574,4867,0,0.509703,0.29257
13601,566,4832,0,0.517459,0.292882
13701,593,4982,0,0.509085,0.301887
13801,537,4927,0,0.486216,0.261098
13901,549,4886,0,0.518138,0.284458
14001,566,4982,0,0.511952,0.289765
14101,515,5036,0,0.520924,0.268276
14201,520,4920,0,0.509032,0.264697
14301,545,4876,0,0.50435,0.274871
14401,512,4899,0,0.524327,0.268456
14501,546,4900,0,0.499751,0.272864
14601,525,4821,0,0.516214,0.271012
14701,558,4955,0,0.513695,0.286642
14801,563,4902,0,0.496455,0.279504
