cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
15801,632,5325,135,0.500355,0.316225
15901,661,5541,129,0.509423,0.336728
16001,622,5451,125,0.490276,0.304952
16101,607,5436,127,0.509867,0.309489
16201,630,5393,133,0.517068,0.325753
16301,643,5477,131,0.53387,0.343278
16401,641,5402,130,0.497085,0.318632
16501,582,5378,121,0.513323,0.298754
16601,602,5354,124,0.507691,0.30563
16701,629,5528,131,0.50611,0.318343
16801,641,5445,133,0.516826,0.331285
16901,615,5555,137,0.521826,0.320923
17001,608,5476,129,0.500669,0.304407
17101,570,5417,130,0.502936,0.286674
17201,599,5422,119,0.531082,0.318118
17301,630,5265,132,0.517851,0.326246
17401,628,5428,124,0.507934,0.318982
17501,620,5525,124,0.48793,0.302516
17601,602,5411,128,0.504333,0.303609
17701,597,5494,125,0.518276,0.309411
17801,597,5319,133,0.503787,0.300761
17901,567,5507,136,0.4911,0.278454
18001,622,5431,135,0.511851,0.318371
18101,569,5254,128,0.525163,0.298817
18201,609,5400,129,0.494306,0.301033
18301,621,5426,142,0.493763,0.306627
18401,624,5396,130,0.491369,0.306614
18501,603,5335,130,0.495254,0.298638
18601,579,5376,136,0.523841,0.303304
18701,575,5355,133,0.504546,0.290114
18801,595,5419,144,0.515803,0.306903
18901,596,5330,135,0.498038,0.296831
19001,611,5547,156,0.509313,0.311191
19101,600,5414,149,0.497688,0.298613
19201,596,5551,155,0.506984,0.302162
19301,586,5501,148,0.517856,0.303464
19401,589,5470,137,0.503053,0.296298
19501,620,5482,154,0.486811,0.301823
19601,582,5441,136,0.507585,0.295414
19701,568,5571,151,0.480744,0.273062
19801,557,5634,145,0.498674,0.277761
19901,575,5584,161,0.48874,0.281025
20001,607,5587,159,0.479452,0.291027
20101,587,5553,160,0.507876,0.298123
20201,595,5593,153,0.494217,0.294059
20301,599,5527,147,0.485753,0.290966
20401,563,5561,140,0.490494,0.276148
20501,579,5604,146,0.492387,0.285092
20601,563,5554,150,0.492647,0.27736
20701,607,5604,152,0.512101,0.310845
20801,616,5666,147,0.499406,0.307634
20901,561,5557,145,0.49909,0.279989
21001,569,5685,158,0.47897,0.272534
21101,590,5673,145,0.504616,0.297724
21201,593,5604,148,0.486293,0.288372
21301,596,5637,163,0.498345,0.297014
21401,522,5603,156,0.519577,0.271219
21501,575,5545,165,0.494505,0.28434
21601,534,5524,161,0.504931,0.269633
21701,566,5450,166,0.488608,0.276552
21801,568,5564,153,0.49065,0.278689
21901,579,5663,158,0.508875,0.294639
22001,589,5660,155,0.510124,0.300463
22101,564,5616,149,0.505257,0.284965
22201,558,5588,146,0.5024,0.280339
22301,556,5620,154,0.50784,0.282359
22401,588,5585,153,0.510868,0.300391
22501,579,5475,152,0.52226,0.302389
22601,543,5517,155,0.521208,0.283016
22701,563,5518,161,0.533371,0.300288
22801,588,5746,150,0.498047,0.292852
22901,589,5525,157,0.534693,0.314934
23001,572,5632,165,0.515057,0.294613
23101,570,5642,163,0.500109,0.285062
23201,529,5557,161,0.510587,0.270101
23301,548,5522,182,0.483065,0.264719
23401,561,5690,178,0.482924,0.27092
23501,556,5650,175,0.498572,0.277206
23601,559,5676,170,0.497296,0.277988
23701,565,5620,158,0.505581,0.285653
23801,564,5576,153,0.514631,0.290252
23901,548,5620,153,0.500642,0.274352
24001,554,5560,167,0.50911,0.282047
24101,578,5531,162,0.486288,0.281074
24201,585,5506,166,0.515488,0.301561
24301,548,5559,160,0.497311,0.272526
24401,579,5773,159,0.506494,0.29326
24501,543,5709,164,0.489395,0.265742
24601,547,5794,167,0.482103,0.26371
24701,541,5622,173,0.530116,0.286793
24801,588,5639,168,0.496341,0.291848
24901,537,5666,168,0.505172,0.271277
25001,545,5712,170,0.490881,0.26753
25101,558,5743,177,0.490177,0.273519
25201,570,5672,167,0.499147,0.284514
25301,531,5599,167,0.488974,0.259645
25401,578,5752,185,0.504213,0.291435
25501,516,5575,182,0.517009,0.266777
25601,544,5620,184,0.495383,0.269488
25701,565,5720,173,0.50035,0.282698
25801,548,5756,177,0.48646,0.26658
25901,506,5837,174,0.47861,0.242177
26001,539,5728,179,0.503421,0.271344
26101,587,5636,165,0.510567,0.299703
26201,581,5758,176,0.491696,0.285675
26301,554,5633,174,0.513522,0.284491
26401,556,5702,164,0.490207,0.272555
26501,565,5686,173,0.503359,0.284398
26601,573,5690,184,0.488604,0.27997
26701,560,5777,179,0.495435,0.277443
26801,549,5814,189,0.459281,0.252145
26901,550,5844,177,0.505192,0.277856
27001,510,5765,170,0.510507,0.260359
27101,544,5726,172,0.497366,0.270567
27201,585,5784,177,0.490691,0.287054
27301,545,5724,180,0.509431,0.27764
27401,543,5697,175,0.520017,0.282369
27501,545,5716,170,0.5042,0.274789
27601,555,5784,174,0.494885,0.274661
27701,521,5569,177,0.534503,0.278476
