cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
1,1000,0,0,1.0,1.0
101,686,1352,2,0.543108,0.372572
201,673,1400,5,0.531622,0.357782
301,712,1416,6,0.554055,0.394487
401,677,1473,5,0.555184,0.37586
501,674,1441,5,0.574418,0.387158
601,681,1443,8,0.526115,0.358284
701,636,1445,6,0.573265,0.364596
801,625,1462,9,0.571557,0.357223
901,680,1469,6,0.544038,0.369946
1001,659,1502,5,0.545927,0.359766
1101,670,1414,9,0.5831,0.390677
1201,650,1430,8,0.54611,0.354971
1301,669,1478,8,0.558555,0.373673
1401,697,1486,5,0.552205,0.384887
1501,629,1474,4,0.558385,0.351224
1601,632,1444,6,0.552274,0.349037
1701,678,1474,4,0.555734,0.376788
1801,649,1454,4,0.575666,0.373607
1901,669,1528,8,0.567375,0.379574
2001,683,1477,5,0.583785,0.398725
2101,701,1524,4,0.577388,0.404749
2201,653,1447,6,0.559195,0.365154
2301,630,1501,10,0.601034,0.378652
2401,633,1485,7,0.567872,0.359463
2501,668,1471,7,0.550772,0.367916
2601,639,1456,7,0.586417,0.374721
2701,677,1532,9,0.556423,0.376698
2801,651,1435,9,0.547354,0.356327
2901,665,1486,6,0.524626,0.348876
3001,639,1470,6,0.526048,0.336145
3101,682,1518,9,0.534044,0.364218
3201,651,1478,3,0.569701,0.370875
3301,634,1474,10,0.587337,0.372371
3401,676,1470,6,0.548959,0.371097
3501,668,1472,8,0.56052,0.374427
3601,647,1509,8,0.54736,0.354142
3701,673,1527,9,0.559932,0.376834
3801,693,1501,10,0.570884,0.395623
3901,643,1467,6,0.561289,0.360909
4001,665,1438,4,0.558061,0.371111
4101,643,1434,4,0.580049,0.372971
4201,655,1496,6,0.540797,0.354222
4301,691,1523,3,0.541008,0.373837
4401,684,1546,8,0.546059,0.373505
4501,661,1573,10,0.580144,0.383475
4601,615,1468,8,0.559873,0.344322
4701,666,1557,7,0.562205,0.374429
4801,679,1480,6,0.546287,0.370929
4901,653,1538,10,0.53204,0.347422
5001,639,1452,6,0.577902,0.369279
5101,674,1525,7,0.547173,0.368795
5201,674,1520,6,0.561573,0.3785
5301,656,1485,8,0.548286,0.359676
5401,661,1538,9,0.543291,0.359115
5501,648,1499,10,0.580601,0.376229
5601,671,1516,7,0.561572,0.376815
5701,678,1571,9,0.558934,0.378957
5801,666,1484,10,0.55973,0.37278
5901,659,1586,10,0.545809,0.359688
6001,666,1558,6,0.572685,0.381408
6101,670,1530,8,0.540259,0.361974
6201,650,1471,9,0.557302,0.362246
6301,622,1521,9,0.573204,0.356533
6401,661,1539,9,0.553406,0.365802
6501,682,1460,8,0.544999,0.371689
6601,663,1513,7,0.563483,0.373589
6701,669,1549,7,0.561655,0.375747
6801,673,1507,9,0.544429,0.3664
6901,669,1507,8,0.586805,0.392572
7001,651,1530,7,0.552968,0.359982
7101,674,1431,9,0.565022,0.380825
7201,650,1462,10,0.563772,0.366452
7301,680,1539,7,0.523064,0.355684
7401,663,1534,7,0.564544,0.374293
7501,639,1501,9,0.579929,0.370574
7601,680,1535,13,0.546159,0.371388
7701,695,1471,10,0.544953,0.378742
7801,658,1566,12,0.546781,0.359782
7901,678,1544,9,0.567535,0.384789
8001,665,1516,13,0.53377,0.354957
8101,675,1550,10,0.560486,0.378328
8201,635,1569,10,0.567705,0.360493
8301,699,1594,8,0.569758,0.398261
8401,691,1551,13,0.545055,0.376633
8501,682,1495,8,0.571069,0.389469
8601,653,1513,9,0.525558,0.343189
8701,699,1471,9,0.607293,0.424498
8801,673,1441,6,0.589359,0.396639
8901,647,1533,10,0.556014,0.359741
9001,696,1476,8,0.531717,0.370075
9101,645,1478,13,0.548873,0.354023
9201,632,1515,13,0.559981,0.353908
9301,688,1521,7,0.555316,0.382057
9401,624,1513,8,0.556142,0.347033
9501,671,1514,11,0.564722,0.378929
9601,649,1551,9,0.567211,0.36812
9701,656,1529,10,0.54359,0.356595
9801,672,1557,9,0.517861,0.348002
9901,634,1545,10,0.512028,0.324626
10001,659,1495,9,0.546949,0.36044
10101,659,1475,7,0.55438,0.365337
10201,665,1484,9,0.575189,0.3825
10301,650,1545,10,0.521779,0.339156
10401,689,1534,7,0.577535,0.397922
10501,638,1548,5,0.54109,0.345215
10601,631,1517,6,0.569462,0.35933
10701,641,1487,7,0.555679,0.35619
