cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
15801,687,7128,128,0.483849,0.332404
15901,670,7097,148,0.504265,0.337858
16001,667,7216,141,0.508838,0.339395
16101,661,7085,133,0.517298,0.341934
16201,647,7063,150,0.508327,0.328887
16301,649,7116,169,0.500103,0.324567
16401,658,7124,155,0.531184,0.349519
16501,662,7134,160,0.530969,0.351501
16601,643,7247,156,0.493601,0.317386
16701,670,7181,158,0.514449,0.344681
16801,635,7168,152,0.495988,0.314953
16901,632,7140,148,0.515183,0.325595
17001,634,7146,159,0.523205,0.331712
17101,671,7005,164,0.503032,0.337535
17201,682,7160,147,0.5029,0.342978
17301,650,7094,149,0.503536,0.327299
17401,687,7239,157,0.487397,0.334841
17501,665,7234,156,0.488471,0.324833
17601,650,7374,168,0.517252,0.336214
17701,653,7320,155,0.507811,0.331601
17801,633,7239,162,0.488098,0.308966
17901,644,7378,150,0.504979,0.325206
18001,672,7466,149,0.480755,0.323067
18101,694,7327,152,0.524663,0.364116
18201,667,7439,172,0.517707,0.34531
18301,694,7441,162,0.506128,0.351253
18401,694,7398,169,0.517571,0.359194
18501,653,7473,167,0.491861,0.321185
18601,675,7527,175,0.53006,0.35779
18701,655,7549,169,0.497726,0.326011
18801,647,7485,156,0.516218,0.333993
18901,658,7440,159,0.518108,0.340915
19001,681,7506,153,0.497813,0.33901
19101,617,7389,162,0.499062,0.307921
19201,629,7455,177,0.524078,0.329645
19301,642,7461,157,0.511414,0.328328
19401,653,7568,167,0.511475,0.333993
19501,646,7461,148,0.524476,0.338812
19601,653,7422,163,0.515344,0.33652
19701,647,7596,161,0.512583,0.331641
19801,622,7511,156,0.497944,0.309721
19901,650,7525,170,0.501898,0.326234
20001,676,7836,166,0.495724,0.335109
20101,649,7628,165,0.495791,0.321768
20201,635,7596,159,0.521239,0.330987
20301,618,7515,168,0.511103,0.315862
20401,633,7554,172,0.487704,0.308716
20501,639,7616,163,0.488455,0.312123
20601,642,7519,174,0.525158,0.337152
20701,654,7719,155,0.499198,0.326475
20801,645,7483,165,0.517278,0.333644
20901,645,7555,168,0.508215,0.327799
21001,621,7567,166,0.499873,0.310421
21101,640,7573,167,0.505478,0.323506
21201,625,7514,165,0.495303,0.309565
21301,641,7570,173,0.51177,0.328045
21401,630,7563,160,0.479271,0.301941
21501,645,7517,157,0.499319,0.322061
21601,645,7506,168,0.504864,0.325637
21701,618,7360,177,0.474383,0.293169
21801,634,7409,161,0.519141,0.329135
21901,637,7398,166,0.478683,0.304921
22001,628,7554,167,0.494176,0.310342
