cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
1,1000,0,0,1.0,1.0
101,727,2640,32,0.518395,0.376874
201,722,2883,44,0.511788,0.369511
301,734,3046,50,0.528788,0.38813
401,717,3164,52,0.509293,0.365163
501,701,3114,50,0.507096,0.355474
601,703,3117,52,0.535762,0.376641
701,682,3115,54,0.534883,0.36479
801,703,3188,63,0.496676,0.349164
901,722,3111,61,0.530038,0.382687
1001,712,3189,71,0.502487,0.357771
1101,715,3262,72,0.513598,0.367223
1201,671,3369,70,0.517647,0.347341
1301,663,3247,65,0.487379,0.323132
1401,740,3303,61,0.538285,0.398331
1501,640,3229,65,0.506949,0.324447
1601,689,3282,86,0.503345,0.346804
1701,710,3355,75,0.51353,0.364606
1801,744,3402,86,0.524225,0.390023
1901,673,3366,73,0.508913,0.342498
2001,665,3289,76,0.504194,0.335289
2101,655,3336,69,0.477077,0.312485
2201,676,3371,74,0.509594,0.344486
2301,692,3412,74,0.521269,0.360718
2401,699,3358,80,0.496811,0.347271
2501,693,3380,69,0.499593,0.346218
2601,722,3507,76,0.503779,0.363729
2701,675,3365,79,0.524127,0.353786
2801,689,3290,79,0.498888,0.343734
2901,682,3360,83,0.520593,0.355044
3001,689,3413,85,0.501313,0.345405
3101,666,3421,83,0.514176,0.342441
3201,685,3481,83,0.522543,0.357942
3301,680,3343,93,0.536021,0.364494
3401,701,3357,79,0.513795,0.36017
3501,656,3472,71,0.480867,0.315449
3601,667,3417,86,0.498738,0.332658
3701,663,3356,75,0.505865,0.335389
3801,660,3390,80,0.490757,0.323899
3901,667,3468,80,0.515868,0.344084
4001,663,3446,86,0.498244,0.330336
4101,644,3466,90,0.517052,0.332982
4201,692,3499,92,0.511245,0.353781
4301,678,3381,84,0.520619,0.35298
4401,676,3450,83,0.524398,0.354493
4501,692,3484,78,0.503536,0.348447
4601,677,3535,104,0.533843,0.361412
4701,705,3483,105,0.518931,0.365846
4801,714,3479,87,0.531949,0.379812
4901,676,3521,92,0.509653,0.344526
5001,682,3483,105,0.503048,0.343079
5101,717,3657,99,0.509986,0.36566
