cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
1,1000,0,0,1.0,1.0
101,882,4404,39,0.494349,0.436016
201,883,4897,65,0.491593,0.434077
301,823,5225,48,0.494795,0.407217
401,856,5366,60,0.503419,0.430927
501,806,5416,67,0.505457,0.407398
601,833,5605,65,0.496142,0.413286
701,801,5620,82,0.494305,0.395938
801,799,5678,66,0.505757,0.4041
901,783,5774,63,0.496013,0.388378
1001,799,5637,83,0.513553,0.410328
1101,793,5693,74,0.493301,0.391188
1201,791,5753,88,0.502123,0.397179
1301,751,5734,77,0.487789,0.36633
1401,753,5683,66,0.519102,0.390884
1501,784,5849,71,0.508182,0.398415
1601,788,5962,84,0.499268,0.393423
1701,773,5893,75,0.496862,0.384075
1801,753,6010,79,0.509276,0.383485
1901,778,5997,79,0.508144,0.395336
2001,773,5959,79,0.505989,0.391129
2101,762,5930,78,0.517837,0.394592
2201,799,6091,78,0.502509,0.401504
2301,767,5938,71,0.486804,0.373379
2401,760,6022,78,0.489383,0.371931
2501,735,5987,86,0.513999,0.377789
2601,798,6179,84,0.482845,0.38531
2701,779,6172,82,0.483721,0.376819
2801,769,6231,87,0.525406,0.404037
2901,779,6266,92,0.485698,0.378359
3001,742,6301,78,0.496855,0.368667
3101,721,6135,73,0.497414,0.358636
3201,749,6267,73,0.493734,0.369807
3301,727,6343,88,0.473462,0.344207
3401,759,6115,82,0.530642,0.402757
3501,736,6149,75,0.505625,0.37214
3601,757,6211,90,0.506618,0.383509
3701,724,6207,92,0.511535,0.370351
3801,749,6183,84,0.503281,0.376957
3901,736,6289,101,0.501607,0.369183
4001,770,6398,84,0.506915,0.390325
4101,743,6291,82,0.502873,0.373635
4201,737,6256,84,0.512933,0.378032
4301,718,6370,88,0.49899,0.358275
4401,733,6381,99,0.525173,0.384952
4501,754,6451,86,0.493079,0.371782
4601,725,6368,82,0.484502,0.351264
4701,726,6095,80,0.515224,0.374052
4801,756,6426,82,0.49985,0.377887
4901,737,6297,97,0.516127,0.380386
5001,731,6433,93,0.494726,0.361645
5101,724,6405,108,0.503991,0.364889
5201,710,6238,106,0.516624,0.366803
5301,731,6293,101,0.482594,0.352776
5401,712,6277,90,0.498757,0.355115
5501,735,6358,110,0.501332,0.368479
5601,758,6533,101,0.496392,0.376265
5701,722,6279,95,0.505367,0.364875
