cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
15801,647,3717,136,0.528829,0.342153
15901,639,3747,137,0.532414,0.340212
16001,661,3703,142,0.493541,0.326231
16101,694,3844,124,0.514434,0.357017
16201,654,3855,124,0.495977,0.324369
16301,624,3781,127,0.505271,0.315289
16401,641,3696,133,0.512321,0.328398
16501,605,3772,120,0.497414,0.300935
16601,644,3757,135,0.543445,0.349979
16701,635,3689,138,0.497382,0.315838
16801,621,3740,126,0.506526,0.314553
16901,634,3822,138,0.506324,0.321009
17001,658,3868,129,0.518126,0.340927
17101,643,3752,141,0.516871,0.332348
17201,676,3938,131,0.499157,0.33743
17301,651,3873,137,0.499549,0.325207
17401,659,3922,140,0.480218,0.316464
17501,641,3822,133,0.50079,0.321006
17601,634,3870,126,0.532553,0.337639
17701,639,3866,140,0.487313,0.311393
17801,642,3880,147,0.508995,0.326775
17901,646,3839,142,0.511223,0.33025
18001,650,3903,136,0.498855,0.324256
18101,643,3828,145,0.520203,0.334491
18201,632,3874,148,0.499223,0.315509
18301,659,3916,145,0.502678,0.331265
18401,663,3988,139,0.50782,0.336685
18501,626,3766,139,0.550596,0.344673
18601,592,3839,141,0.497968,0.294797
18701,645,3876,142,0.488942,0.315368
18801,671,3940,144,0.506362,0.339769
18901,660,3896,146,0.505654,0.333732
19001,609,3893,134,0.52162,0.317666
19101,657,3895,141,0.524694,0.344724
19201,630,3851,152,0.531836,0.335057
19301,646,3887,144,0.516732,0.333809
19401,619,3873,147,0.527294,0.326395
19501,627,3833,148,0.547429,0.343238
19601,636,3952,151,0.494418,0.31445
19701,633,3921,164,0.512268,0.324265
19801,610,3821,147,0.503792,0.307313
19901,662,3912,142,0.510112,0.337694
20001,650,3937,157,0.508287,0.330386
20101,646,3989,158,0.494667,0.319555
20201,680,3973,153,0.491828,0.334443
20301,629,3878,150,0.520128,0.32716
20401,628,3847,153,0.519467,0.326225
20501,664,3961,151,0.519141,0.34471
20601,637,3978,162,0.529927,0.337564
20701,639,3932,145,0.503884,0.321982
20801,634,3977,146,0.488039,0.309417
20901,615,3904,158,0.502987,0.309337
21001,664,4010,158,0.51865,0.344383
21101,671,3942,150,0.51943,0.348538
21201,668,3947,147,0.527591,0.352431
21301,661,4036,151,0.505054,0.333841
21401,629,4009,141,0.529302,0.332931
21501,643,3926,145,0.505404,0.324975
21601,642,3971,164,0.526701,0.338142
21701,621,4128,161,0.525146,0.326116
21801,635,4006,160,0.483618,0.307097
21901,650,4095,153,0.540811,0.351527
22001,640,4060,140,0.492419,0.315148
22101,633,4055,155,0.504899,0.319601
22201,623,4014,161,0.52116,0.324683
22301,645,3990,147,0.494223,0.318774
22401,634,3980,158,0.517991,0.328406
22501,613,3854,166,0.524557,0.321554
22601,619,3953,165,0.530319,0.328267
22701,622,3863,168,0.499136,0.310463
22801,622,3852,167,0.5152,0.320455
22901,628,4006,165,0.505846,0.317672
23001,593,3940,169,0.504705,0.29929
23101,657,4069,173,0.53445,0.351134
23201,618,4094,164,0.510625,0.315566
23301,585,3977,168,0.492146,0.287906
23401,619,4119,170,0.512971,0.317529
23501,628,3974,158,0.51161,0.321291
23601,644,3898,169,0.532471,0.342911
23701,637,4033,166,0.533693,0.339962
23801,639,3925,164,0.520859,0.332829
23901,646,4082,171,0.497059,0.3211
24001,637,4060,179,0.521064,0.331918
24101,594,4000,176,0.503299,0.29896
24201,641,4007,168,0.532745,0.341489
24301,635,3973,162,0.520656,0.330616
24401,577,3942,180,0.504787,0.291262
24501,636,4091,164,0.497121,0.316169
24601,674,4113,175,0.501631,0.338099
24701,629,4054,171,0.4941,0.310789
24801,592,4089,190,0.506642,0.299932
24901,644,4099,185,0.509713,0.328255
25001,584,4048,178,0.503451,0.294015
25101,646,4142,178,0.527555,0.3408
