cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
15801,700,1705,121,0.569093,0.398365
15901,740,1680,122,0.555005,0.410704
16001,758,1737,121,0.562559,0.42642
16101,743,1770,119,0.549412,0.408213
16201,772,1810,120,0.55209,0.426214
16301,708,1695,118,0.567576,0.401844
16401,745,1838,133,0.567401,0.422714
16501,769,1830,129,0.532697,0.409644
16601,778,1811,131,0.546323,0.425039
16701,724,1755,131,0.529837,0.383602
16801,734,1727,135,0.570814,0.418978
16901,758,1761,132,0.575136,0.435953
17001,772,1793,137,0.568835,0.439141
17101,762,1836,134,0.537798,0.409802
17201,769,1803,140,0.535987,0.412174
17301,715,1722,136,0.549343,0.392781
17401,757,1815,122,0.562171,0.425563
17501,713,1676,130,0.565703,0.403346
17601,745,1799,138,0.544227,0.405449
17701,724,1840,134,0.555292,0.402031
17801,769,1800,127,0.574081,0.441469
17901,759,1685,129,0.564812,0.428692
18001,770,1673,130,0.552558,0.42547
18101,782,1727,146,0.560633,0.438415
18201,786,1807,145,0.565136,0.444197
18301,733,1802,140,0.547438,0.401272
18401,793,1791,134,0.561172,0.445009
18501,769,1809,129,0.555475,0.42716
18601,770,1742,131,0.556463,0.428477
18701,797,1779,141,0.584214,0.465619
18801,763,1776,150,0.539553,0.411679
18901,722,1787,129,0.567737,0.409906
19001,813,1824,135,0.54097,0.439808
19101,766,1767,136,0.567256,0.434518
19201,757,1790,141,0.568742,0.430537
19301,774,1842,148,0.560058,0.433485
19401,771,1813,141,0.558197,0.43037
19501,772,1857,136,0.545597,0.421201
19601,740,1780,142,0.528402,0.391018
19701,764,1687,155,0.571323,0.436491
19801,746,1791,146,0.548988,0.409545
19901,781,1816,141,0.524344,0.409512
20001,769,1758,144,0.559763,0.430458
20101,827,1841,149,0.560374,0.46343
20201,809,1839,152,0.555044,0.449031
20301,755,1833,155,0.566419,0.427646
20401,789,1818,149,0.587222,0.463318
20501,777,1868,163,0.550447,0.427698
20601,792,1789,161,0.577475,0.45736
20701,761,1764,171,0.54504,0.414776
20801,810,1805,156,0.553053,0.447973
20901,832,1842,151,0.592572,0.49302
21001,831,1852,165,0.568807,0.472679
21101,763,1861,157,0.560744,0.427848
21201,788,1858,155,0.551199,0.434345
21301,781,1854,165,0.570202,0.445328
21401,809,1816,168,0.574686,0.464921
21501,770,1911,174,0.564851,0.434935
21601,824,1899,169,0.546926,0.450667
21701,798,1858,163,0.537818,0.429179
21801,769,1895,171,0.539977,0.415242
21901,780,1876,167,0.542069,0.422814
22001,774,1930,175,0.572353,0.443001
22101,804,1851,164,0.562883,0.452558
22201,817,1921,158,0.56007,0.457577
22301,799,1815,173,0.55264,0.441559
22401,800,1881,168,0.561621,0.449297
22501,765,1864,179,0.547931,0.419168
22601,788,1863,172,0.549671,0.433141
22701,792,1810,181,0.583948,0.462487
22801,814,1800,179,0.527753,0.429591
22901,786,1881,174,0.552278,0.43409
23001,806,1950,182,0.543218,0.437833
23101,798,1959,168,0.551963,0.440467
23201,785,1846,164,0.557819,0.437888
23301,787,1923,172,0.549025,0.432083
23401,801,1859,162,0.546171,0.437483
23501,806,1854,159,0.581662,0.46882
23601,762,1830,168,0.566502,0.431675
23701,776,1893,188,0.55728,0.432449
23801,821,1867,180,0.542874,0.445699
23901,833,1871,179,0.532745,0.443777
24001,789,1783,173,0.562089,0.443488
24101,794,1886,185,0.586093,0.465358
24201,773,1872,169,0.526591,0.407055
24301,818,1960,178,0.566449,0.463356
24401,800,1909,172,0.55994,0.447952
24501,814,1917,173,0.541229,0.44056
24601,804,1937,174,0.568755,0.457279
24701,826,1903,180,0.556328,0.459527
24801,752,1884,164,0.530287,0.398776
24901,804,1919,178,0.548023,0.440611
25001,810,1926,182,0.562453,0.455587
25101,782,1882,167,0.549888,0.430012
25201,828,1943,177,0.567895,0.470217
25301,787,1976,178,0.544955,0.428879
25401,797,1840,179,0.554422,0.441875
25501,811,1905,173,0.564039,0.457435
25601,799,1948,177,0.546043,0.436288
25701,843,1935,180,0.537657,0.453245
25801,832,1916,181,0.550822,0.458284
25901,830,2010,190,0.57914,0.480686
26001,815,1934,186,0.561092,0.45729
26101,773,1893,178,0.544765,0.421103
26201,839,1845,187,0.568524,0.476991
26301,798,1851,173,0.548686,0.437851
26401,792,1861,176,0.576651,0.456707
26501,819,1818,172,0.607272,0.497355
26601,788,1846,175,0.550427,0.433736
26701,845,1921,187,0.56501,0.477433
26801,815,1898,178,0.544773,0.44399
26901,808,1888,182,0.552659,0.446548
27001,794,1999,191,0.531921,0.422346
27101,830,1949,175,0.567347,0.470898
27201,802,1945,197,0.540242,0.433274
27301,813,1885,200,0.5632,0.457882
27401,808,1970,181,0.521296,0.421207
27501,800,1901,191,0.579999,0.463999
27601,867,1977,195,0.528764,0.458438
27701,792,1889,190,0.548179,0.434158
27801,795,1937,189,0.565193,0.449328
27901,817,1951,191,0.553501,0.45221
28001,812,1908,179,0.569804,0.462681
28101,830,2015,195,0.558011,0.463149
