cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
15801,665,2314,113,0.519983,0.345789
15901,683,2358,113,0.541486,0.369835
16001,686,2337,117,0.526151,0.36094
16101,663,2303,135,0.525475,0.34839
16201,679,2239,124,0.539956,0.36663
16301,708,2375,127,0.52638,0.372677
16401,665,2336,130,0.545057,0.362463
16501,713,2406,121,0.523763,0.373443
16601,716,2376,123,0.530787,0.380044
16701,716,2353,114,0.505969,0.362274
16801,715,2382,121,0.517753,0.370194
16901,704,2434,120,0.519741,0.365898
17001,694,2378,123,0.55312,0.383865
17101,712,2422,128,0.511064,0.363878
17201,698,2378,125,0.50798,0.35457
17301,687,2392,122,0.520916,0.35787
17401,709,2368,130,0.527644,0.3741
17501,738,2340,123,0.564009,0.416239
17601,690,2364,136,0.532242,0.367247
17701,716,2405,137,0.540376,0.386909
17801,746,2403,137,0.52261,0.389867
17901,707,2403,138,0.521996,0.369051
18001,678,2396,141,0.529386,0.358924
18101,721,2373,130,0.522978,0.377067
18201,738,2469,146,0.49306,0.363878
18301,700,2409,136,0.534578,0.374205
18401,699,2363,130,0.551912,0.385786
18501,692,2342,122,0.505637,0.3499
18601,702,2429,135,0.539234,0.378542
18701,710,2348,127,0.538912,0.382627
18801,677,2364,146,0.54785,0.370895
18901,693,2373,122,0.54061,0.374643
19001,659,2305,137,0.530047,0.349301
19101,721,2402,134,0.535601,0.386168
19201,710,2450,134,0.530275,0.376495
19301,660,2338,135,0.51443,0.339524
19401,679,2256,139,0.504436,0.342512
19501,709,2413,147,0.553123,0.392164
19601,680,2453,146,0.517446,0.351863
19701,671,2334,141,0.510628,0.342631
19801,695,2381,143,0.536979,0.373201
19901,720,2448,142,0.512373,0.368909
20001,667,2335,146,0.512365,0.341747
20101,714,2358,133,0.535446,0.382309
20201,715,2403,143,0.530572,0.379359
20301,658,2356,151,0.549409,0.361511
20401,685,2419,151,0.527167,0.361109
20501,709,2341,147,0.519326,0.368202
20601,707,2408,143,0.537141,0.379759
20701,689,2436,141,0.515434,0.355134
20801,752,2311,149,0.516385,0.388321
20901,730,2470,135,0.525415,0.383553
21001,699,2462,147,0.54418,0.380382
21101,716,2458,147,0.530578,0.379894
21201,681,2432,148,0.52551,0.357872
21301,698,2525,144,0.506206,0.353332
21401,684,2397,141,0.538147,0.368093
21501,717,2465,143,0.528908,0.379227
21601,733,2399,148,0.550099,0.403222
