cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
15801,473,4251,105,0.470911,0.222741
15901,471,4307,111,0.474788,0.223625
16001,501,4388,115,0.495495,0.248243
16101,471,4220,108,0.488015,0.229855
16201,473,4320,112,0.481038,0.227531
16301,455,4372,109,0.519999,0.2366
16401,492,4350,109,0.512459,0.25213
16501,499,4408,120,0.483738,0.241385
16601,469,4254,118,0.495747,0.232505
16701,474,4265,117,0.504351,0.239062
16801,477,4251,118,0.500243,0.238616
16901,463,4182,118,0.494003,0.228723
17001,475,4266,120,0.481164,0.228553
17101,449,4216,116,0.489061,0.219588
17201,474,4174,110,0.492813,0.233593
17301,454,4225,118,0.523331,0.237592
17401,450,4255,118,0.525957,0.236681
17501,471,4254,120,0.499962,0.235482
17601,449,4316,114,0.494078,0.221841
17701,452,4277,118,0.487437,0.220321
17801,459,4131,115,0.486187,0.22316
17901,443,4299,116,0.50675,0.22449
18001,477,4294,112,0.521116,0.248572
18101,462,4262,125,0.51661,0.238674
18201,457,4313,117,0.472758,0.216051
18301,465,4278,125,0.497697,0.231429
18401,444,4227,113,0.483523,0.214684
18501,441,4175,118,0.506461,0.223349
18601,465,4250,112,0.503092,0.233938
18701,422,4147,118,0.490816,0.207125
18801,466,4279,122,0.49958,0.232804
18901,437,4233,128,0.498541,0.217862
19001,450,4317,116,0.505128,0.227308
19101,470,4239,119,0.532571,0.250308
19201,450,4402,118,0.480891,0.216401
19301,449,4324,117,0.503443,0.226046
19401,447,4241,118,0.516102,0.230698
19501,412,4209,118,0.518567,0.21365
19601,432,4119,122,0.466415,0.201491
19701,435,4166,130,0.503373,0.218967
19801,390,4305,132,0.497591,0.19406
19901,437,4308,126,0.467334,0.204225
20001,413,4116,124,0.475664,0.196449
20101,418,4154,125,0.510807,0.213517
20201,421,4290,130,0.515374,0.216972
20301,434,4108,129,0.516209,0.224035
20401,438,4225,126,0.490773,0.214958
20501,412,4241,133,0.510678,0.210399
20601,431,4207,135,0.49529,0.21347
20701,379,4086,137,0.507528,0.192353
20801,381,4079,129,0.496161,0.189037
20901,387,4087,129,0.506193,0.195897
21001,416,4016,135,0.499167,0.207654
21101,398,4074,130,0.518171,0.206232
21201,393,4052,128,0.491242,0.193058
21301,390,4070,128,0.523106,0.204011
21401,366,3947,125,0.509999,0.18666
21501,380,4034,126,0.481406,0.182934
21601,394,4133,130,0.486529,0.191692
21701,367,4080,122,0.505434,0.185494
21801,376,4039,133,0.536773,0.201827
21901,380,4032,127,0.492315,0.18708
22001,365,3932,127,0.486038,0.177404
22101,379,4049,132,0.496931,0.188337
22201,389,4097,126,0.46805,0.182071
22301,403,4079,129,0.494806,0.199407
22401,386,4073,130,0.500703,0.193271
22501,366,4075,131,0.484215,0.177223
22601,379,4030,137,0.483234,0.183146
22701,369,4084,125,0.485784,0.179254
22801,366,4029,133,0.520864,0.190636
22901,379,3984,142,0.514927,0.195157
23001,378,4052,137,0.539404,0.203895
23101,377,4055,144,0.477794,0.180128
23201,345,3981,130,0.510253,0.176037
23301,363,3919,129,0.506574,0.183886
23401,350,4007,138,0.485215,0.169825
23501,343,3868,138,0.495972,0.170118
23601,368,4002,145,0.483273,0.177844
23701,364,4035,138,0.506503,0.184367
23801,358,3954,128,0.495174,0.177272
23901,361,3984,131,0.475433,0.171631
24001,354,3888,143,0.508737,0.180093
24101,365,3966,132,0.52443,0.191417
24201,342,3971,142,0.490315,0.167688
24301,350,3992,144,0.519246,0.181736
24401,346,3982,149,0.505779,0.175
24501,344,3893,140,0.484867,0.166794
24601,312,3946,130,0.489598,0.152755
24701,346,3886,140,0.492249,0.170318
24801,325,3909,142,0.483094,0.157005
24901,309,3873,139,0.47508,0.1468
25001,317,3909,144,0.503762,0.159693
25101,307,3911,146,0.476529,0.146294
25201,326,3803,150,0.51195,0.166896
25301,321,3891,137,0.503826,0.161728
25401,300,3812,138,0.478765,0.14363
25501,321,3775,132,0.502631,0.161345
25601,292,3679,131,0.512348,0.149606
25701,283,3856,148,0.497997,0.140933
25801,305,3862,144,0.468615,0.142928
25901,290,3866,136,0.506425,0.146863
26001,299,3858,134,0.490133,0.14655
26101,306,3820,132,0.51755,0.15837
26201,281,3732,146,0.484188,0.136057
26301,316,3871,137,0.507839,0.160477
26401,310,3697,137,0.505519,0.156711
26501,289,3772,131,0.49854,0.144078
26601,305,3841,139,0.506643,0.154526
26701,301,3781,146,0.485199,0.146045
26801,326,3933,136,0.47925,0.156236
26901,307,3907,136,0.538827,0.16542
27001,307,3764,145,0.475825,0.146078
27101,296,3835,143,0.52037,0.15403
27201,286,3838,146,0.471574,0.13487
27301,276,3755,145,0.509311,0.14057
27401,302,3794,144,0.490908,0.148254
27501,284,3688,134,0.494609,0.140469
27601,282,3750,148,0.4931,0.139054
27701,274,3706,144,0.462495,0.126724
27801,278,3680,147,0.476076,0.132349
27901,263,3683,144,0.477052,0.125465
28001,271,3674,136,0.459675,0.124572
28101,278,3663,149,0.469466,0.130512
28201,250,3626,146,0.523226,0.130807
28301,254,3734,147,0.489015,0.12421
28401,258,3647,138,0.473756,0.122229
28501,279,3627,139,0.515985,0.14396
28601,242,3602,141,0.472793,0.114416
28701,251,3621,146,0.470677,0.11814
28801,262,3562,146,0.503116,0.131816
28901,242,3586,141,0.477388,0.115528
29001,240,3616,152,0.489569,0.117497
29101,251,3603,144,0.545233,0.136854
29201,245,3667,151,0.485538,0.118957
29301,246,3656,144,0.493368,0.121368
29401,238,3614,142,0.503588,0.119854
29501,238,3550,138,0.52047,0.123872
29601,230,3547,143,0.483391,0.11118
29701,239,3575,131,0.48679,0.116343
29801,224,3488,135,0.488363,0.109393
29901,214,3559,136,0.502274,0.107487
30001,218,3562,133,0.479468,0.104524
30101,224,3552,147,0.485847,0.10883
30201,214,3499,146,0.576476,0.123366
30301,219,3578,146,0.481561,0.105462
30401,216,3534,147,0.485843,0.104942
30501,209,3558,142,0.520782,0.108844
30601,210,3543,146,0.515636,0.108284
30701,228,3585,159,0.521563,0.118916
30801,215,3542,154,0.491473,0.105667
30901,186,3506,149,0.532512,0.0990473
31001,211,3581,147,0.486939,0.102744
31101,189,3478,149,0.541293,0.102304
31201,200,3437,150,0.504809,0.100962
31301,207,3465,156,0.555353,0.114958
31401,192,3496,161,0.508848,0.0976987
31501,199,3454,152,0.472542,0.0940359
31601,209,3423,153,0.497136,0.103901
31701,187,3434,144,0.510028,0.0953753
31801,217,3489,148,0.502529,0.109049
31901,192,3386,141,0.520031,0.0998459
32001,175,3342,143,0.518801,0.0907902
32101,189,3422,141,0.525142,0.0992519
32201,158,3386,145,0.493547,0.0779804
32301,178,3492,149,0.532026,0.0947006
32401,169,3422,144,0.52531,0.0887773
32501,160,3361,149,0.542371,0.0867794
32601,173,3357,143,0.562603,0.0973302
32701,167,3394,145,0.485185,0.0810258
32801,155,3352,147,0.509914,0.0790366
32901,165,3382,142,0.496727,0.08196
33001,130,3306,140,0.461182,0.0599537
33101,131,3228,146,0.464804,0.0608893
33201,164,3328,147,0.465231,0.0762978
33301,145,3278,147,0.490069,0.07106
33401,146,3370,149,0.51408,0.0750558
33501,139,3358,142,0.551804,0.0767007
33601,135,3351,148,0.498806,0.0673388
33701,145,3283,149,0.554679,0.0804285
33801,146,3317,145,0.458593,0.0669546
33901,129,3271,155,0.487574,0.062897
34001,147,3261,147,0.471274,0.0692773
34101,116,3189,146,0.497164,0.057671
34201,131,3233,152,0.460232,0.0602904
34301,111,3232,146,0.483618,0.0536816
34401,120,3176,148,0.490351,0.0588421
34501,125,3228,149,0.484079,0.0605098
34601,121,3274,147,0.485946,0.0587994
34701,101,3193,147,0.544288,0.0549731
34801,119,3238,147,0.509356,0.0606134
34901,111,3233,148,0.490424,0.0544371
35001,112,3218,145,0.507491,0.056839
35101,98,3221,144,0.452366,0.0443319
35201,81,3159,147,0.557164,0.0451303
35301,102,3215,145,0.501776,0.0511811
35401,88,3193,145,0.484482,0.0426344
35501,90,3183,150,0.498638,0.0448774
35601,92,3202,145,0.428069,0.0393823
35701,84,3156,142,0.482565,0.0405355
35801,79,3197,142,0.473223,0.0373846
35901,71,3210,143,0.522093,0.0370686
36001,72,3129,143,0.436339,0.0314164
36101,74,3162,149,0.501597,0.0371182
36201,70,3131,144,0.479125,0.0335388
36301,75,3158,144,0.63142,0.0473565
36401,75,3161,144,0.533398,0.0400048
36501,64,3142,143,0.457183,0.0292597
36601,61,3148,144,0.533178,0.0325238
36701,63,3171,145,0.552675,0.0348185
36801,55,3137,145,0.514943,0.0283219
36901,42,3118,147,0.500709,0.0210298
37001,59,3160,146,0.471377,0.0278113
37101,49,3116,147,0.524463,0.0256987
37201,51,3144,145,0.5543,0.0282693
37301,47,3127,144,0.512564,0.0240905
37401,38,3139,145,0.412583,0.0156781
37501,33,3103,147,0.496228,0.0163755
37601,31,3091,148,0.542823,0.0168275
37701,33,3089,146,0.473481,0.0156249
37801,26,3092,149,0.4118,0.0107068
37901,27,3099,148,0.464523,0.0125421
38001,28,3117,148,0.52543,0.014712
38101,22,3110,146,0.718211,0.0158006
38201,19,3124,147,0.51293,0.00974567
38301,18,3127,149,0.520209,0.00936376
38401,15,3150,147,0.667588,0.0100138
38501,11,3165,147,0.408954,0.0044985
38601,9,3172,147,0.378296,0.00340466
38701,10,3183,147,0.620991,0.00620991
38801,9,3195,147,0.405117,0.00364605
38901,4,3218,147,1.50116,0.00600464
39001,5,3248,147,0.336592,0.00168296
