cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
15801,659,2876,129,0.524488,0.345637
15901,611,2797,131,0.519619,0.317487
16001,610,2746,125,0.505529,0.308373
16101,638,2899,129,0.531279,0.338956
16201,635,2844,118,0.499045,0.316893
16301,595,2801,127,0.53514,0.318408
16401,641,2873,130,0.500106,0.320568
16501,621,2890,125,0.502155,0.311838
16601,633,2801,130,0.506947,0.320897
16701,648,2841,136,0.517476,0.335324
16801,622,2883,125,0.500752,0.311468
16901,636,2907,128,0.491191,0.312398
17001,615,2826,140,0.551411,0.339118
17101,618,2803,137,0.520661,0.321769
17201,613,2863,133,0.519524,0.318469
17301,611,2811,138,0.520264,0.317881
17401,643,2891,142,0.501919,0.322734
17501,629,2881,138,0.518614,0.326208
17601,613,2952,143,0.507517,0.311108
17701,607,2868,140,0.492483,0.298937
17801,625,2917,136,0.516121,0.322575
17901,615,2963,142,0.501644,0.308511
18001,625,2909,138,0.535605,0.334753
18101,637,2951,140,0.502863,0.320324
18201,626,2881,140,0.538403,0.33704
18301,603,2889,143,0.52,0.31356
18401,651,2944,146,0.516771,0.336418
18501,642,3011,142,0.498089,0.319773
18601,627,2826,149,0.520261,0.326204
18701,632,2878,134,0.511536,0.32329
18801,642,2878,147,0.494023,0.317163
18901,626,2877,140,0.494083,0.309296
19001,647,2950,141,0.512881,0.331834
19101,622,2875,146,0.509032,0.316618
19201,698,2946,157,0.49918,0.348428
19301,636,2877,151,0.501077,0.318685
19401,651,2984,147,0.524598,0.341513
19501,642,2974,146,0.491823,0.315751
19601,682,2915,141,0.515123,0.351314
19701,633,2862,149,0.509915,0.322776
19801,637,2930,143,0.51232,0.326348
19901,645,2925,139,0.559079,0.360606
20001,620,2870,153,0.514639,0.319076
20101,653,2839,141,0.512848,0.334889
20201,609,2783,152,0.516834,0.314752
20301,649,2966,149,0.482122,0.312897
20401,633,2981,154,0.506375,0.320536
20501,610,2939,142,0.51036,0.31132
20601,592,2864,157,0.524701,0.310623
20701,605,2909,165,0.540617,0.327074
20801,607,2841,159,0.514484,0.312292
20901,615,2953,160,0.485705,0.298709
21001,633,2948,164,0.511281,0.323641
21101,617,3079,185,0.514235,0.317283
21201,628,2931,181,0.504958,0.317114
21301,601,2948,179,0.50128,0.301269
21401,649,2869,171,0.522051,0.338811
21501,627,3014,176,0.540344,0.338796
21601,643,3063,176,0.509715,0.327747
21701,611,3023,179,0.513283,0.313616
21801,657,3046,167,0.49098,0.322574
21901,633,2968,170,0.519148,0.328621
22001,629,3027,178,0.514001,0.323307
22101,643,2990,187,0.518572,0.333442
22201,651,3020,177,0.500247,0.325661
22301,625,2983,173,0.489675,0.306047
22401,634,3027,174,0.525282,0.333029
22501,638,3002,172,0.543608,0.346822
22601,626,2915,164,0.505563,0.316482
22701,642,2966,174,0.514068,0.330031
22801,655,3024,172,0.529497,0.346821
22901,643,3003,185,0.533175,0.342831
23001,657,3083,187,0.523521,0.343953
23101,645,3053,194,0.504882,0.325649
23201,579,2871,190,0.516816,0.299237
23301,638,3047,180,0.509399,0.324997
23401,636,3009,185,0.508916,0.32367
23501,662,3157,196,0.523683,0.346678
23601,662,3007,184,0.513405,0.339874
23701,648,3100,189,0.493685,0.319908
23801,640,3061,180,0.533935,0.341718
23901,657,3016,179,0.525884,0.345506
24001,632,3014,174,0.500579,0.316366
24101,662,2963,183,0.507988,0.336288
24201,651,3065,187,0.503928,0.328057
24301,647,3121,187,0.500926,0.324099
24401,647,3084,181,0.514941,0.333167
24501,654,3101,176,0.502461,0.328609
24601,635,3050,184,0.526336,0.334223
24701,671,2958,171,0.531405,0.356573
24801,627,2936,182,0.497866,0.312162
24901,617,2896,177,0.519644,0.32062
25001,647,3045,177,0.500718,0.323965
25101,684,3062,185,0.511665,0.349979
25201,656,2982,187,0.513084,0.336583
25301,597,3161,189,0.503744,0.300735
25401,656,3083,181,0.522918,0.343034
25501,612,3018,185,0.514781,0.315046
25601,640,2998,183,0.532449,0.340768
25701,645,3051,181,0.521066,0.336087
25801,651,3057,182,0.513116,0.334038
25901,639,3054,179,0.518218,0.331141
26001,641,3103,175,0.508586,0.326004
26101,672,3005,199,0.506982,0.340692
26201,637,3018,179,0.509603,0.324617
26301,611,3018,183,0.508656,0.310789
26401,636,3086,185,0.517628,0.329212
26501,634,3018,183,0.509871,0.323258
26601,669,3025,181,0.518054,0.346578
26701,642,3083,186,0.484863,0.311282
26801,611,3143,177,0.523515,0.319868
26901,624,3101,196,0.50814,0.317079
27001,678,3110,191,0.506326,0.343289
27101,645,3120,187,0.522082,0.336743
27201,631,3076,192,0.543091,0.34269
27301,656,3161,184,0.500749,0.328491
27401,658,3239,197,0.482312,0.317362
27501,646,3069,191,0.545981,0.352704
27601,638,3075,194,0.527468,0.336524
27701,676,3086,189,0.531066,0.359001
27801,677,3081,190,0.515382,0.348914
27901,666,3077,193,0.485991,0.32367
28001,683,3187,197,0.504812,0.344786
28101,638,3172,205,0.499803,0.318874
28201,666,3114,207,0.521132,0.347074
28301,635,3193,199,0.490768,0.311638
28401,700,3143,201,0.487762,0.341434
28501,677,3151,208,0.508295,0.344116
28601,683,3100,199,0.511266,0.349195
28701,661,3173,199,0.527244,0.348508
28801,639,3250,198,0.497209,0.317716
28901,628,3096,195,0.519859,0.326471
29001,660,3245,197,0.508067,0.335324
29101,674,3150,211,0.512812,0.345635
29201,650,3067,213,0.530855,0.345056
29301,658,3096,203,0.531502,0.349728
29401,678,3192,203,0.524818,0.355827
29501,656,3127,204,0.511737,0.335699
29601,665,3146,201,0.51698,0.343792
29701,634,3154,198,0.507094,0.321498
29801,651,3235,213,0.511668,0.333096
29901,655,3181,211,0.527363,0.345423
30001,648,3101,208,0.494698,0.320564
30101,688,3196,211,0.497767,0.342463
30201,650,3060,220,0.53395,0.347067
30301,664,3092,224,0.52142,0.346223
30401,625,3077,214,0.537572,0.335982
30501,663,3203,217,0.518809,0.34397
30601,664,3290,225,0.516482,0.342944
30701,692,3228,217,0.532609,0.368566
30801,705,3263,214,0.496172,0.349801
30901,626,3144,209,0.512972,0.32112
31001,660,3173,210,0.502716,0.331793
31101,662,3274,204,0.491592,0.325434
31201,664,3245,204,0.511422,0.339585
31301,644,3153,217,0.480729,0.30959
31401,609,3158,212,0.520326,0.316879
31501,632,3136,207,0.504928,0.319115
31601,617,3141,204,0.502202,0.309858
31701,627,3067,212,0.514336,0.322488
31801,661,3230,211,0.519658,0.343494
31901,652,3206,214,0.513364,0.334713
32001,641,3199,210,0.480178,0.307794
32101,659,3146,210,0.508337,0.334994
32201,675,3292,215,0.51552,0.347976
32301,660,3178,216,0.52139,0.344118
32401,637,3170,215,0.523234,0.3333
32501,649,3106,208,0.523468,0.339731
32601,683,3212,207,0.52606,0.359299
32701,663,3239,227,0.499348,0.331067
32801,676,3258,214,0.522162,0.352982
32901,674,3190,211,0.515268,0.347291
33001,635,3076,212,0.504306,0.320234
33101,597,3206,211,0.51001,0.304476
33201,623,3134,217,0.523861,0.326366
33301,667,3182,215,0.50992,0.340117
33401,671,3233,224,0.524742,0.352102
33501,638,3240,223,0.504601,0.321936
33601,648,3219,215,0.527992,0.342139
33701,654,3258,217,0.473678,0.309786
33801,659,3180,222,0.501673,0.330603
33901,702,3270,234,0.502749,0.35293
34001,704,3282,228,0.511777,0.360291
34101,669,3307,235,0.501321,0.335384
34201,634,3243,227,0.501018,0.317645
34301,658,3262,223,0.503223,0.33112
34401,624,3163,216,0.505582,0.315483
34501,663,3307,227,0.516849,0.342671
34601,657,3224,233,0.524204,0.344402
34701,646,3280,223,0.530156,0.342481
34801,634,3251,226,0.539384,0.341969
34901,634,3218,235,0.510973,0.323957
35001,627,3205,234,0.497342,0.311834
35101,667,3205,227,0.484025,0.322845
35201,663,3157,234,0.529707,0.351196
35301,673,3272,226,0.509826,0.343113
35401,644,3312,246,0.540704,0.348213
35501,653,3216,233,0.491448,0.320916
35601,654,3290,234,0.484528,0.316882
35701,617,3282,234,0.494333,0.305003
35801,647,3292,222,0.519452,0.336086
35901,668,3258,238,0.520836,0.347918
36001,675,3178,239,0.499513,0.337171
36101,649,3217,249,0.500079,0.324551
36201,645,3255,242,0.513957,0.331502
36301,638,3230,242,0.506924,0.323417
36401,663,3229,252,0.502479,0.333143
36501,651,3252,247,0.527898,0.343662
36601,640,3265,243,0.506012,0.323848
